rsrp_mean,rsrp_std,rsrq_mean,rsrq_std,sinr_mean,sinr_std,sinr_min,sinr_max,prb_dl_mean,prb_ul_mean,mcs_dl_mode,mcs_ul_mode,app_dl_mean,app_dl_std,d_rsrp_mean,d_rsrq_mean,d_sinr_mean,d_sinr_std,d_app_dl_mean,rsrp_rsrq_ratio,sinr_range,throughput_per_prb,prb_util_ratio,sinr_cv,throughput_efficiency,hour_sin,hour_cos,is_single_rru,scenario_level,ohe_pci_mode_0,ohe_pci_mode_1,ohe_scenario_id_0,ohe_scenario_id_1,ohe_scenario_id_2,ohe_scenario_id_3,weak_label,ts_start_ns
1.1372299,0.08246734,0.5024863,-0.43588853,0.17336519,0.9320526,-0.06855228,0.2836755,0.17400625,-0.46323416,1.1126586,1.1007764,0.68332,-0.5677728,0.7419429,-0.017482182,-0.5539395,1.0152924,3.5652878e-10,0.7941395,0.8959743,0.67909414,0.4781725,-0.074390754,0.038174402,0.0,0.0,-0.5724892,-0.27879563,0.0,1.0,0.0,1.0,0.0,0.0,1,1700001110764027904
1.2403855,-0.120914415,0.32610404,-0.20858529,-0.49979743,1.0162543,-0.5418605,-0.31293035,0.17400625,-0.46323416,1.1126586,0.82502836,0.68332,-0.5677728,0.34441742,-0.31199956,-2.0396502,0.075644605,3.5652878e-10,1.1742872,0.8252864,0.67909414,0.4781725,-0.06122404,0.05234073,0.0,0.0,-0.5724892,-0.27879563,0.0,1.0,0.0,1.0,0.0,0.0,1,1700001115948974080
1.0296838,0.04523337,-0.32981783,0.744847,-1.0490488,1.0395464,-1.0793461,-0.82293195,0.17400625,-0.46323416,1.1126586,1.1007764,0.68332,-0.5677728,-0.68291575,-1.166102,-1.662199,0.019513182,3.5652878e-10,1.7177972,1.155163,0.67909414,0.4781725,-0.022709565,0.09536347,0.0,0.0,-0.5724892,-0.27879563,0.0,1.0,0.0,1.0,0.0,0.0,1,1700001121102069760
0.8870222,0.33554697,-0.68258286,1.1847165,-1.2037181,1.2039047,-1.4242995,-1.0346308,0.1453564,-0.46323416,0.9812517,1.1007764,0.68332,-0.5677728,-0.46020347,-0.62615293,-0.46024594,0.14951317,3.5652878e-10,1.935159,1.649978,0.6815579,0.47658822,0.021873431,0.13644667,0.0,0.0,-0.5724892,-0.27879563,0.0,1.0,0.0,1.0,0.0,0.0,1,1700001126298943488
0.6843676,0.23259974,0.17728113,-0.19208597,-0.6676487,0.09498005,-0.55790484,-0.7074599,0.17400625,-0.46323416,0.9812517,1.1007764,0.68332,-0.5677728,-0.65657556,1.5336466,1.6438415,-1.023884,3.5652878e-10,0.6674251,-0.09365532,0.67909414,0.4781725,-0.07113757,0.059450258,0.0,0.0,-0.5724892,-0.27879563,0.0,1.0,0.0,1.0,0.0,0.0,1,1700001131536056320
0.26954883,0.3828406,-1.206218,1.5072682,-1.4251763,0.570266,-1.4403439,-1.3906697,-0.026544882,-0.36524352,-0.07000314,0.54928017,0.50293016,0.4398292,-1.3510416,-2.4619815,-2.2966378,0.43604934,-0.41879562,1.80348,0.8252866,0.5148109,0.3652135,0.24140786,0.4710074,0.0,0.0,-0.5724892,-0.27879563,0.0,1.0,0.0,1.0,0.0,0.0,1,1700001136782999552
-0.30036807,1.2664756,-1.43772,1.3675102,-1.4989957,0.61501986,-1.4403439,-1.4580284,0.17400625,-0.46323416,-0.72703743,-0.0022160811,-0.1564079,1.38983,-1.8587165,-0.41017264,-0.21396594,0.039291345,-1.5307287,1.4554292,0.6603483,-0.1616962,0.4781725,28.327515,-29.28349,0.0,0.0,-0.5724892,-0.27879563,0.0,1.0,0.0,1.0,0.0,0.0,1,1700001141863088128
0.18760976,-0.4360192,-0.49517643,0.447846,-1.1659296,0.22440656,-1.0151687,-1.1404802,0.17400625,-0.46323416,-0.33281684,0.27353206,0.20362195,2.1818337,1.6040366,1.6809062,1.0254647,-0.3619224,0.8358504,0.94301116,0.18909596,0.19878918,0.4781725,-0.034026638,0.10676525,0.0,0.0,-0.5724892,-0.27879563,0.0,1.0,0.0,1.0,0.0,0.0,1,1700001146957987840
0.15468845,-0.92590433,-0.14792404,0.38595757,-1.0754129,-0.31176493,-0.9349469,-1.2751976,-3.4359295,-0.31624794,0.8498449,-0.0022160811,0.68332,-0.5677728,-0.10099615,0.62064004,0.28662512,-0.49606195,1.1136738,0.46171457,-0.37640655,1.0231647,0.09011618,-0.064931214,0.100240685,0.0,0.0,-0.5724892,-0.27879563,0.0,1.0,0.0,1.0,0.0,0.0,1,1700001152118030336
1.3311045,0.45964375,0.5576049,-0.45987362,1.13829,-1.1003501,1.247084,1.005376,0.17400625,-0.46323416,0.8498449,0.54928017,0.68332,-0.5677728,0.0067634922,0.0021528103,0.010898375,-0.0019516795,3.5652878e-10,0.97452277,-1.201098,0.67909414,0.4781725,-0.092096,0.030485084,0.0,0.0,1.7467577,0.9057462,0.0,1.0,0.0,0.0,1.0,0.0,0,1700000000000000000
1.501568,0.4629825,0.5686291,-0.5568919,1.13829,-1.1003501,1.247084,1.005376,0.1453564,-0.46323416,1.1126586,0.82502836,0.68332,-0.5677728,0.5647326,0.021787804,0.010898375,-0.0019516795,3.5652878e-10,1.1884226,-1.201098,0.6815579,0.47658822,-0.092096,0.030485084,0.0,0.0,1.7467577,0.9057462,0.0,1.0,0.0,0.0,1.0,0.0,0,1700000005099999744
1.881269,-0.25928897,0.5686291,-0.5568919,1.13829,-1.1003501,1.247084,1.005376,0.20265828,-0.46323416,0.8498449,0.82502836,0.68332,-0.5677728,1.2496196,0.0021528103,0.010898375,-0.0019516795,3.5652878e-10,1.6999345,-1.201098,0.6766339,0.47975683,-0.092096,0.030485084,0.0,0.0,1.7467577,0.9057462,0.0,1.0,0.0,0.0,1.0,0.0,0,1700000010199999488
1.7861606,-1.0184216,0.55760545,-0.49221334,1.13829,-1.1003501,1.247084,1.005376,0.1453564,-0.46323416,0.8498449,0.82502836,0.68332,-0.5677728,-0.30455026,-0.017481245,0.010898375,-0.0019516795,3.5652878e-10,1.5863602,-1.201098,0.6815579,0.47658822,-0.092096,0.030485084,0.0,0.0,1.7467577,0.9057462,0.0,1.0,0.0,0.0,1.0,0.0,0,1700000015354000384
1.4240178,0.15042031,0.5355577,-0.4776772,1.13829,-1.1003501,1.247084,1.005376,0.1453564,-0.46323416,0.8498449,0.82502836,0.68332,-0.5677728,-1.17862,-0.037116237,0.010898375,-0.0019516795,3.5652878e-10,1.1302598,-1.201098,0.6815579,0.47658822,-0.092096,0.030485084,0.0,0.0,1.7467577,0.9057462,0.0,1.0,0.0,0.0,1.0,0.0,0,1700000020488001536
1.3267146,-0.598857,0.5300456,-0.48279333,1.13829,-1.1003501,1.247084,1.005376,0.20265828,-0.46323416,0.8498449,1.1007764,0.68332,-0.5677728,-0.3117341,-0.0076646856,0.010898375,-0.0019516795,3.5652878e-10,1.007729,-1.201098,0.6766339,0.47975683,-0.092096,0.030485084,0.0,0.0,1.7467577,0.9057462,0.0,1.0,0.0,0.0,1.0,0.0,0,1700000025585999872
1.2016107,0.04565055,0.52453405,-0.49221334,1.13829,-1.1003501,1.247084,1.005376,0.17400625,-0.46323416,0.718438,0.82502836,0.68332,-0.5677728,-0.40273264,-0.0076637496,0.010898375,-0.0019516795,3.5652878e-10,0.8482716,-1.201098,0.67909414,0.4781725,-0.092096,0.030485084,0.0,0.0,1.7467577,0.9057462,0.0,1.0,0.0,0.0,1.0,0.0,0,1700000030722000896
0.8972646,-0.6083306,0.52453405,-0.49221334,1.13829,-1.1003501,1.247084,1.005376,0.1453564,-0.46323416,0.718438,1.1007764,0.68332,-0.5677728,-0.98943716,0.0021528103,0.010898375,-0.0019516795,3.5652878e-10,0.44143355,-1.201098,0.6815579,0.47658822,-0.092096,0.030485084,0.0,0.0,1.7467577,0.9057462,0.0,1.0,0.0,0.0,1.0,0.0,0,1700000035804999680
1.2498962,0.7708552,0.5520934,-0.48279333,1.13829,-1.1003501,1.247084,1.005376,0.20265828,-0.46323416,0.5870311,1.1007764,0.68332,-0.5677728,1.1610146,0.051238418,0.010898375,-0.0019516795,3.5652878e-10,0.8732876,-1.201098,0.6766339,0.47975683,-0.092096,0.030485084,0.0,0.0,1.7467577,0.9057462,0.0,1.0,0.0,0.0,1.0,0.0,0,1700000040931000320
1.5849694,-0.31428823,0.56311756,-0.50838304,1.13829,-1.1003501,1.247084,1.005376,0.17400625,-0.46323416,0.8498449,1.1007764,0.68332,-0.5677728,1.1035419,0.021787804,0.010898375,-0.0019516795,3.5652878e-10,1.308321,-1.201098,0.67909414,0.4781725,-0.092096,0.030485084,0.0,0.0,1.7467577,0.9057462,0.0,1.0,0.0,0.0,1.0,0.0,0,1700000046034001920
1.7283639,-0.6714654,0.5576049,-0.49221334,1.13829,-1.1003501,1.247084,1.005376,0.1453564,-0.46323416,0.9812517,1.1007764,0.68332,-0.5677728,0.47612935,-0.007665622,0.010898375,-0.0019516795,3.5652878e-10,1.5086513,-1.201098,0.6815579,0.47658822,-0.092096,0.030485084,0.0,0.0,1.7467577,0.9057462,0.0,1.0,0.0,0.0,1.0,0.0,0,1700000051125997568
1.7276328,-0.57525086,0.56311756,-0.50838304,1.13829,-1.1003501,1.247084,1.005376,0.20265828,-0.46323416,0.8498449,1.1007764,0.68332,-0.5677728,0.004370092,0.011971243,0.010898375,-0.0019516795,3.5652878e-10,1.5003226,-1.201098,0.6766339,0.47975683,-0.092096,0.030485084,0.0,0.0,1.7467577,0.9057462,0.0,1.0,0.0,0.0,1.0,0.0,0,1700000056206000128
1.805914,-0.4445177,0.5686291,-0.5568919,1.13829,-1.1003501,1.247084,1.005376,0.11670655,-0.46323416,0.45562428,1.1007764,0.68332,-0.5677728,0.26299798,0.011969371,0.010898375,-0.0019516795,3.5652878e-10,1.5984205,-1.201098,0.68402547,0.4749998,-0.092096,0.030485084,0.0,0.0,1.7467577,0.9057462,0.0,1.0,0.0,0.0,1.0,0.0,0,1700000061338001408
1.7722594,-0.5799322,0.55760545,-0.49221334,1.13829,-1.1003501,1.247084,1.005376,0.1453564,-0.46323416,0.718438,1.1007764,0.68332,-0.5677728,-0.10339686,-0.017481245,0.010898375,-0.0019516795,3.5652878e-10,1.5676694,-1.201098,0.6815579,0.47658822,-0.092096,0.030485084,0.0,0.0,1.7467577,0.9057462,0.0,1.0,0.0,0.0,1.0,0.0,0,1700000066495004672
1.5944806,-0.6708121,0.5576049,-0.49221334,1.13829,-1.1003501,1.247084,1.005376,0.23130596,-0.46323416,0.5870311,1.1007764,0.68332,-0.5677728,-0.57515067,0.0021518741,0.010898375,-0.0019516795,3.5652878e-10,1.3286407,-1.201098,0.67417794,0.48134112,-0.092096,0.030485084,0.0,0.0,1.7467577,0.9057462,0.0,1.0,0.0,0.0,1.0,0.0,0,1700000071651000320
1.4701079,-0.8814097,0.5576049,-0.49221334,1.13829,-1.1003501,1.247084,1.005376,0.259958,-0.46323416,1.3754723,1.1007764,0.68332,-0.5677728,-0.40033925,0.0021528103,0.010898375,-0.0019516795,3.5652878e-10,1.1614175,-1.201098,0.6717255,0.4829172,-0.092096,0.030485084,0.0,0.0,1.7467577,0.9057462,0.0,1.0,0.0,0.0,1.0,0.0,0,1700000076756000768
1.3837794,0.43665633,0.5686291,-0.5568919,1.13829,-1.1003501,1.247084,1.005376,-0.14114647,-0.46323416,1.3754723,1.1007764,0.68332,-0.5677728,-0.2758112,0.021787804,0.010898375,-0.0019516795,3.5652878e-10,1.0297444,-1.201098,0.70640993,0.46058875,-0.092096,0.030485084,0.0,0.0,1.7467577,0.9057462,0.0,1.0,0.0,0.0,1.0,0.0,0,1700000081867997184
1.0509003,-0.17904125,0.5465813,-0.4776772,1.13829,-1.1003501,1.247084,1.005376,0.17400625,-0.46323416,0.9812517,1.1007764,0.68332,-0.5677728,-1.0828328,-0.037116237,0.010898375,-0.0019516795,3.5652878e-10,0.6141847,-1.201098,0.67909414,0.4781725,-0.092096,0.030485084,0.0,0.0,1.7467577,0.9057462,0.0,1.0,0.0,0.0,1.0,0.0,0,1700000086956998656
0.8738533,-0.1449406,0.54106975,-0.47604373,1.1286232,-0.8749449,1.1588401,1.005376,0.17400625,-0.46323416,0.9812517,0.54928017,0.68332,-0.5677728,-0.5727554,-0.0076637496,-0.018548304,0.20577109,3.5652878e-10,0.38500804,-0.9419092,0.67909414,0.4781725,-0.09084649,0.030534104,0.0,0.0,1.7467577,0.9057462,0.0,1.0,0.0,0.0,1.0,0.0,0,1700000092109004800
0.85629445,-0.3699557,0.519022,-0.50838304,1.13829,-1.1003501,1.247084,1.005376,0.17400625,-0.46323416,0.718438,0.27353206,0.68332,-0.5677728,-0.050710995,-0.037116237,0.040345054,-0.20967445,3.5652878e-10,0.39503285,-1.201098,0.67909414,0.4781725,-0.092096,0.030485084,0.0,0.0,1.7467577,0.9057462,0.0,1.0,0.0,0.0,1.0,0.0,0,1700000097239998464
0.9045805,-0.5854035,0.54106975,-0.47604373,1.13829,-1.1003501,1.247084,1.005376,0.20265828,-0.46323416,0.9812517,0.54928017,0.68332,-0.5677728,0.1648156,0.041421857,0.010898375,-0.0019516795,3.5652878e-10,0.42620224,-1.201098,0.6766339,0.47975683,-0.092096,0.030485084,0.0,0.0,1.7467577,0.9057462,0.0,1.0,0.0,0.0,1.0,0.0,0,1700000102400999424
0.81532496,-0.39166108,0.5300461,-0.4533553,1.1268657,-0.83396244,1.1427958,1.005376,0.059404667,-0.46323416,1.1126586,0.82502836,0.68332,-0.5677728,-0.28539208,-0.017481245,-0.02390183,0.24353863,3.5652878e-10,0.32346314,-0.8947842,0.6889727,0.47181472,-0.09061832,0.030543055,0.0,0.0,1.7467577,0.9057462,0.0,1.0,0.0,0.0,1.0,0.0,0,1700000107491999744
0.7970349,-0.8337182,0.5135104,-0.48457876,1.13829,-1.1003501,1.247084,1.005376,0.088054515,-0.46323416,1.1126586,0.82502836,0.68332,-0.5677728,-0.053104397,-0.027298741,0.04569858,-0.24744198,3.5652878e-10,0.32431993,-1.201098,0.68649733,0.47340724,-0.092096,0.030485084,0.0,0.0,1.7467577,0.9057462,0.0,1.0,0.0,0.0,1.0,0.0,0,1700000112615997440
0.81166726,-0.3425416,0.54106975,-0.47604373,1.1347749,-1.0183847,1.2149953,1.005376,0.17400625,-0.46323416,0.45562428,0.54928017,0.68332,-0.5677728,0.0546589,0.051238418,0.00019081663,0.07358377,3.5652878e-10,0.3016399,-1.1068476,0.67909414,0.4781725,-0.0916427,0.030502867,0.0,0.0,1.7467577,0.9057462,0.0,1.0,0.0,0.0,1.0,0.0,0,1700000117750996992
0.60755026,-0.7370747,0.52453405,-0.49221334,1.0925925,-0.6839724,1.102685,1.005376,0.1453564,-0.46323416,0.8498449,0.54928017,0.68332,-0.5677728,-0.6613624,-0.027298741,-0.11759539,0.30622688,3.5652878e-10,0.054154325,-0.77697116,0.6815579,0.47658822,-0.089755744,0.030720033,0.0,0.0,1.7467577,0.9057462,0.0,1.0,0.0,0.0,1.0,0.0,0,1700000122843004928
0.5212206,-0.40792462,0.5355577,-0.4776772,1.0082273,-0.16141675,0.9101527,1.005376,0.088054515,-0.46323416,0.9812517,0.54928017,0.68332,-0.5677728,-0.27581483,0.021786867,-0.24608967,0.47961083,3.5652878e-10,-0.078894466,-0.21146815,0.68649733,0.47340724,-0.08664109,0.031176291,0.0,0.0,1.7467577,0.9057462,0.0,1.0,0.0,0.0,1.0,0.0,0,1700000127972999168
0.69241637,-0.45559207,0.5355577,-0.4776772,1.1224718,-0.8108806,1.1347736,1.005376,0.17400625,-0.46323416,0.9812517,1.1007764,0.68332,-0.5677728,0.5671297,0.0021528103,0.358903,-0.60046685,3.5652878e-10,0.15039544,-0.87122154,0.67909414,0.4781725,-0.09048759,0.030565485,0.0,0.0,1.7467577,0.9057462,0.0,1.0,0.0,0.0,1.0,0.0,0,1700000133095989248
0.6551039,-0.5889826,0.5465813,-0.4776772,1.1198351,-0.79419625,1.1347736,1.005376,0.17400625,-0.46323416,1.1126586,0.82502836,0.68332,-0.5677728,-0.11536934,0.021786867,0.0028668127,0.013423828,3.5652878e-10,0.08305348,-0.87122154,0.67909414,0.4781725,-0.09039317,0.03057898,0.0,0.0,1.7467577,0.9057462,0.0,1.0,0.0,0.0,1.0,0.0,0,1700000138171006976
0.84532034,-0.69519836,0.52453405,-0.49221334,1.13829,-1.1003501,1.247084,1.005376,-0.026544882,-0.46323416,0.8498449,0.82502836,0.68332,-0.5677728,0.62938917,-0.037115302,0.06711472,-0.2840886,3.5652878e-10,0.37199658,-1.201098,0.6964222,0.46701652,-0.092096,0.030485084,0.0,0.0,1.7467577,0.9057462,0.0,1.0,0.0,0.0,1.0,0.0,0,1700000143300001792
0.76118654,-0.23165844,0.5520934,-0.48279333,1.1303809,-0.9764569,1.2069731,1.005376,0.17400625,-0.46323416,0.45562428,0.54928017,0.68332,-0.5677728,-0.26862732,0.051238418,-0.01319427,0.11222247,3.5652878e-10,0.21683706,-1.083285,0.67909414,0.4781725,-0.091409676,0.030525163,0.0,0.0,1.7467577,0.9057462,0.0,1.0,0.0,0.0,1.0,0.0,0,1700000148436992000
0.6338874,-0.046169154,0.5355577,-0.4776772,1.1084108,-0.6983385,1.102685,1.005376,0.17400625,-0.46323416,0.45562428,0.27353206,0.68332,-0.5677728,-0.4099183,-0.027298741,-0.056025527,0.2543491,3.5652878e-10,0.07200537,-0.77697116,0.67909414,0.4781725,-0.08985021,0.030637773,0.0,0.0,1.7467577,0.9057462,0.0,1.0,0.0,0.0,1.0,0.0,0,1700000153529991168
1.054558,0.047892034,0.5520934,-0.48279333,1.13829,-1.1003501,1.247084,1.005376,0.17400625,-0.46323416,0.718438,0.27353206,0.68332,-0.5677728,1.3837231,0.03160436,0.10191492,-0.37242663,3.5652878e-10,0.6109028,-1.201098,0.67909414,0.4781725,-0.092096,0.030485084,0.0,0.0,1.7467577,0.9057462,0.0,1.0,0.0,0.0,1.0,0.0,0,1700000158660001792
1.3193986,0.05629801,0.5520939,-0.48279333,1.13829,-1.1003501,1.247084,1.005376,0.20265828,-0.46323416,0.718438,0.27353206,0.68332,-0.5677728,0.873653,0.0021537466,0.010898375,-0.0019516795,3.5652878e-10,0.9666443,-1.201098,0.6766339,0.47975683,-0.092096,0.030485084,0.0,0.0,1.7467577,0.9057462,0.0,1.0,0.0,0.0,1.0,0.0,0,1700000163770990592
1.2769656,-0.0644049,0.5686291,-0.5568919,1.13829,-1.1003501,1.247084,1.005376,0.17400625,-0.46323416,1.1126586,0.54928017,0.68332,-0.5677728,-0.13213044,0.031603426,0.010898375,-0.0019516795,3.5652878e-10,0.88585085,-1.201098,0.67909414,0.4781725,-0.092096,0.030485084,0.0,0.0,1.7467577,0.9057462,0.0,1.0,0.0,0.0,1.0,0.0,0,1700000168883994624
1.56229,-0.10514453,0.5686291,-0.5568919,1.13829,-1.1003501,1.247084,1.005376,0.20265828,-0.46323416,1.2440654,0.54928017,0.68332,-0.5677728,0.94070107,0.0021528103,0.010898375,-0.0019516795,3.5652878e-10,1.2702239,-1.201098,0.6766339,0.47975683,-0.092096,0.030485084,0.0,0.0,1.7467577,0.9057462,0.0,1.0,0.0,0.0,1.0,0.0,0,1700000174026997760
1.4437708,1.843759,0.55760545,-0.49221334,1.13829,-1.1003501,1.247084,1.005376,0.17400625,-0.46323416,1.3754723,0.82502836,0.68332,-0.5677728,-0.38117924,-0.017481245,0.010898375,-0.0019516795,3.5652878e-10,1.1260059,-1.201098,0.67909414,0.4781725,-0.092096,0.030485084,0.0,0.0,1.7467577,0.9057462,0.0,1.0,0.0,0.0,1.0,0.0,0,1700000179114000384
0.90750694,0.15578978,0.54106975,-0.47604373,1.1251081,-0.79297954,1.1267514,1.005376,0.1453564,-0.46323416,0.8498449,0.27353206,0.68332,-0.5677728,-1.7485616,-0.027298741,-0.029255863,0.2813065,3.5652878e-10,0.43012598,-0.8476588,0.6815579,0.47658822,-0.09038984,0.030552018,0.0,0.0,1.7467577,0.9057462,0.0,1.0,0.0,0.0,1.0,0.0,0,1700000184182013952
0.7289953,-0.19905394,0.5576049,-0.49221334,1.1180776,-0.6290487,1.062574,1.005376,0.11670655,-0.46323416,0.5870311,0.54928017,0.68332,-0.5677728,-0.5775495,0.031603426,-0.010517253,0.14911923,3.5652878e-10,0.16496749,-0.6591581,0.68402547,0.4749998,-0.08947285,0.030587992,0.0,0.0,1.7467577,0.9057462,0.0,1.0,0.0,0.0,1.0,0.0,0,1700000189271998464
0.6097444,0.28731683,0.5520934,-0.48279333,1.0117427,-0.28858826,0.9823524,1.005376,0.059404667,-0.46323416,0.32421744,0.54928017,0.68332,-0.5677728,-0.3835745,-0.0076637496,-0.31301305,0.31180054,3.5652878e-10,0.013415147,-0.423532,0.6889727,0.47181472,-0.08738652,0.031156667,0.0,0.0,1.7467577,0.9057462,0.0,1.0,0.0,0.0,1.0,0.0,1,1700000194417000448
0.33027303,-0.09156401,0.49697474,-0.48279262,0.74722296,0.16254611,0.70959836,0.918772,0.17400625,-0.46323416,0.45562428,0.27353206,0.68332,-0.5677728,-0.90801597,-0.09601841,-0.79486597,0.41379237,3.5652878e-10,-0.2714551,0.1655337,0.67909414,0.4781725,-0.083906084,0.032804962,0.0,0.0,1.7467577,0.9057462,0.0,1.0,0.0,0.0,1.0,0.0,1,1700000199565000704
0.19053623,0.8253861,0.4969742,-0.41136447,0.4308543,0.16402285,0.35662282,0.6204691,0.1453564,-0.46323416,-0.07000314,0.54928017,0.68332,-0.5677728,-0.45062986,0.0021518741,-0.9528054,-0.00059079396,3.5652878e-10,-0.4573532,0.47184747,0.6815579,0.47658822,-0.08255172,0.035370007,0.0,0.0,1.7467577,0.9057462,0.0,1.0,0.0,0.0,1.0,0.0,1,1700000204705005568
0.43928158,1.51838,0.4914621,-0.42753384,0.5934327,0.9927144,0.42080027,0.7648092,0.17400625,-0.46323416,0.06140372,0.54928017,0.68332,-0.5677728,0.8209689,-0.0076646856,0.50613534,0.7617312,3.5652878e-10,-0.117615126,0.6367855,0.67909414,0.4781725,-0.077524364,0.033954937,0.0,0.0,1.7467577,0.9057462,0.0,1.0,0.0,0.0,1.0,0.0,1,1700000209799004160
-0.4232778,1.7042733,0.1938163,0.3572344,-0.51210064,1.49303,-0.8547252,-0.40915698,0.17400625,-0.46323416,-0.33281684,-0.0022160811,0.68332,-0.5677728,-2.8166082,-0.52798074,-3.3567126,0.4591155,3.5652878e-10,-0.75530654,1.5086023,0.67909414,0.4781725,-0.053798,0.05277964,0.0,0.0,1.7467577,0.9057462,0.0,1.0,0.0,0.0,1.0,0.0,1,1700000214910009344
-1.1980445,-0.29207453,-0.7211674,0.27769193,-1.2379913,-0.14789908,-1.0312129,-1.2751976,0.17400625,-0.46323416,-1.3840717,-0.0022160811,-1.1576566,2.2338574,-2.5292413,-1.6275141,-2.2002676,-1.5141543,-4.274038,-0.3141586,-0.093655206,-1.1642118,0.4781725,-0.038780488,0.07319679,0.0,0.0,1.7467577,0.9057462,0.0,1.0,0.0,0.0,1.0,0.0,1,1700000220051996672
-1.1453686,-0.06438669,-0.47312918,0.49463806,-1.1896572,0.23165928,-1.1996787,-1.2751976,0.1453564,-0.07127107,-0.72703743,-0.8294605,-1.6170719,-0.087408856,0.17918514,0.44393077,0.158131,0.3478313,-1.0665853,-0.6009854,0.40115958,-1.6235454,0.07300155,-0.029217403,0.04779881,0.0,0.0,1.7467577,0.9057462,0.0,1.0,0.0,0.0,1.0,0.0,1,1700000225192001536
-1.1556109,-0.61123013,-0.3739139,0.06705895,-1.0736554,-0.1147503,-0.9269247,-1.1789708,0.1453564,0.22270113,-0.8584443,-1.3809568,-1.5116239,0.40090844,-0.02676238,0.178864,0.3642565,-0.32118636,0.24481007,-0.75791174,-0.16434309,-1.5178812,-0.22651057,-0.058285143,0.042198822,0.0,0.0,1.7467577,0.9057462,0.0,1.0,0.0,0.0,1.0,0.0,1,1700000230350012416
-1.0495278,-0.3800993,-0.25265086,0.014565535,-0.9198649,-0.257238,-0.7664813,-0.98651737,0.1453564,0.075714916,-0.8584443,-0.8294605,-1.378584,0.1907012,0.35400018,0.21813305,0.47936583,-0.13326159,0.30886698,-0.81663555,-0.16434309,-1.3845689,-0.07709195,-0.07086541,0.038108055,0.0,0.0,1.7467577,0.9057462,0.0,1.0,0.0,0.0,1.0,0.0,1,1700000235509989376
-0.8322425,-0.20188406,0.105625704,-0.2011578,-0.6896187,0.28574497,-0.62208223,-0.5534971,0.17400625,-0.16926196,-0.72703743,-0.55371237,-0.92966044,0.38269153,0.7179924,0.64027506,0.7122607,0.49843568,1.0422274,-1.1234394,0.47184747,-0.9359271,0.175249,-0.06713236,0.038339317,0.0,0.0,1.7467577,0.9057462,0.0,1.0,0.0,0.0,1.0,0.0,1,1700000240649994240
-0.6734855,0.5602783,0.32610404,-0.19388235,-0.4075231,1.0019336,-0.57394916,-0.15896752,0.059404667,-0.41423884,-0.07000314,-0.2779642,0.18762124,2.1670256,0.52641445,0.39484423,0.8702015,0.6580538,2.593897,-1.2983456,1.2965386,0.19109079,0.42098522,-0.06402731,0.04429315,0.0,0.0,1.7467577,0.9057462,0.0,1.0,0.0,0.0,1.0,0.0,1,1700000245802991616
-1.2426713,-0.30902457,-0.25265086,0.07538408,-1.0552005,-0.27887568,-0.9911022,-1.2751976,0.1453564,-0.07127107,-0.33281684,-0.8294605,-1.0240027,1.3833864,-1.856323,-1.0286609,-1.9620185,-1.1822847,-2.8129234,-1.0439457,-0.21146826,-1.0292615,0.07300155,-0.06508963,0.053439636,0.0,0.0,1.7467577,0.9057462,0.0,1.0,0.0,0.0,1.0,0.0,1,1700000250957987840
-1.4702001,-0.39643148,-0.80935794,0.4186671,-1.2828102,-0.18432994,-1.0873682,-1.352179,0.1453564,0.467678,-0.72703743,-1.1052086,-1.5280173,0.22206414,-0.737995,-0.98939186,-0.6824332,0.08517719,-1.1701274,-0.49175802,-0.117217906,-1.5343083,-0.4740492,-0.03014596,0.0656675,0.0,0.0,1.7467577,0.9057462,0.0,1.0,0.0,0.0,1.0,0.0,1,1700000256079003648
-1.2229182,-0.22008176,-0.16997181,0.12989351,-0.9690779,0.104136825,-0.8868139,-1.0250082,0.088054515,0.90863645,0.06140372,-1.6567049,-1.2573991,1.1173078,0.8161785,1.1409562,0.96657157,0.26388562,0.628271,-1.1508603,0.094845496,-1.2612423,-0.9201776,-0.058944106,0.042612072,0.0,0.0,1.7467577,0.9057462,0.0,1.0,0.0,0.0,1.0,0.0,1,1700000261225005056
-1.0919614,-0.2444726,0.03397029,-0.08796989,-0.78189296,-0.08206191,-0.6541709,-0.8902907,0.1453564,0.5166733,-0.9898511,-1.6567049,-1.0822777,0.31938404,0.4354178,0.36539173,0.58109003,-0.17354362,0.4065644,-1.3255079,-0.25859356,-1.0876558,-0.5233355,-0.07139383,0.038689703,0.0,0.0,1.7467577,0.9057462,0.0,1.0,0.0,0.0,1.0,0.0,1,1700000266393010176
-1.0217288,-0.25359216,0.105625704,-0.12786049,-0.72740716,-0.13145985,-0.59801567,-0.7940639,0.1453564,-0.022275744,-1.2526648,-0.8294605,-0.85953957,0.40345696,0.23665231,0.12977746,0.17686987,-0.04747449,0.5171119,-1.3594568,-0.18790567,-0.86446154,0.022892201,-0.07379066,0.040392645,0.0,0.0,1.7467577,0.9057462,0.0,1.0,0.0,0.0,1.0,0.0,1,1700000271510011904
-0.73420864,0.09754645,0.30956832,-0.30587044,-0.39258352,0.7134679,-0.38141707,-0.03387266,0.030754818,-0.31624794,-0.4642237,-0.0022160811,-0.07324171,2.1598558,0.94788855,0.36539268,1.0308185,0.77669376,1.8254803,-1.34767,1.0373503,-0.06903759,0.31785303,-0.06820602,0.041293774,0.0,0.0,1.7467577,0.9057462,0.0,1.0,0.0,0.0,1.0,0.0,1,1700000276675002368
